fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
1,0.8,0.053228267,-1,121,30,0.012656669,-1.005249176,AC,1960,5102.704409,4005.057245,3071.967934,2,7,CA,81,1,BA,0,1,-1,0,200,0,INTERNET,3.267823103,linux,1,1,0,7
1,0.8,0.189468153,35,3,30,0.016979771,-1.515503483,AB,279,3952.247834,2580.961425,3140.868592,1620,9,CA,112,1,BC,0,0,20,1,200,0,INTERNET,2.183059623,windows,0,1,0,7
1,0.8,0.48866916,110,88,30,0.021727398,-1.192253421,AC,410,3923.092004,2629.939995,3128.990376,6,12,CB,209,1,BA,0,1,-1,0,1000,0,INTERNET,14.42220122,linux,0,1,0,7
1,0.9,0.450328975,-1,128,30,0.005103232,16.71184202,AA,2445,7925.839612,4916.187815,3072.744991,8,8,CA,115,1,BC,1,1,2,0,500,1,INTERNET,6.2157417,windows,1,1,0,7
1,0.9,0.99979219,-1,45,50,0.004698842,-0.669192816,AB,472,2599.969649,2623.08853,3519.730023,12,7,CA,271,1,BA,0,1,15,0,1500,0,INTERNET,9.587270229,windows,0,1,0,7
1,0.1,0.02349096,-1,33,40,0.014510267,-1.245257117,AC,427,2932.115278,2291.222145,3141.610434,2,3,CB,69,1,BB,0,1,-1,0,200,0,INTERNET,2.555851345,linux,1,1,0,7
1,0.3,0.039455938,-1,137,60,0.003163771,-1.184542474,AD,547,1625.03899,7388.816814,3112.326751,5,3,CA,242,1,BA,0,1,1,0,1000,0,INTERNET,5.34937593,windows,0,1,0,7
1,0.6,0.094256001,-1,68,20,0.015088216,-0.710115699,AB,1167,5732.728805,3481.275037,3099.686275,3,6,CA,167,1,BA,0,1,25,0,200,0,INTERNET,3.930108392,windows,0,2,0,7
1,0.9,0.2198883,-1,147,50,0.018507699,-0.825771228,AD,1138,1489.22113,6670.059658,3135.665416,0,14,CA,232,0,BA,0,1,5,0,1500,0,INTERNET,17.98845731,macintosh,0,1,0,7
1,0.6,0.010057476,-1,66,70,0.016752677,-1.540127027,AC,492,2260.706157,3184.019377,3046.05112,0,3,CA,107,0,BA,0,1,-1,0,200,0,INTERNET,10.21151554,other,0,1,0,7
1,0.4,0.908610334,-1,38,50,0.010996911,-1.194758252,AB,1096,1257.817699,5601.086587,3104.626954,11,5,CA,249,1,BA,0,1,1,0,990,0,INTERNET,6.288477376,windows,0,1,0,7
1,0.5,0.81967602,-1,58,40,0.000221444,-0.429339412,AB,869,5617.356701,3813.518535,3065.820443,1,7,CA,213,1,BA,0,1,10,0,1500,0,INTERNET,3.853917332,windows,1,1,0,7
1,0.7,0.096513042,-1,111,40,0.021859846,-1.078851429,AB,712,657.6908157,3185.673976,3094.12236,35,8,CA,343,1,BA,1,1,10,1,1500,0,INTERNET,4.914966151,windows,0,1,0,7
1,0.7,0.792755125,-1,68,30,0.001094036,44.8204164,AA,598,3458.689819,2347.402747,3078.055569,692,8,CA,122,1,BB,0,1,10,0,200,0,INTERNET,4.313843572,windows,1,1,0,7
1,0.9,0.166097338,-1,70,30,0.002762927,-0.569729281,AC,278,4792.797823,4110.293867,3052.165577,1,4,CA,75,1,BC,1,0,-1,0,200,0,INTERNET,3.416545855,macintosh,0,2,0,7
1,0.8,0.321102958,-1,171,30,0.012248684,-1.13676463,AB,1602,1777.022908,3140.821381,3087.872643,12,7,CA,181,1,BA,0,1,31,0,1500,0,INTERNET,3.602106704,windows,0,1,0,7
1,0.9,0.194312708,-1,154,20,0.003257397,-0.502259984,AC,75,2503.809986,1897.70214,3591.275121,0,9,CA,270,0,BA,0,1,-1,0,990,0,INTERNET,2.139937979,linux,1,1,0,7
1,0.9,0.082328186,-1,45,60,0.002900602,-0.397268726,AB,1197,4259.138481,3220.616617,4820.509187,9,0,CB,219,0,BA,1,1,10,0,1000,0,INTERNET,20.61958294,windows,0,2,0,7
1,0.9,0.703910149,-1,328,50,0.00779408,-0.481728,AD,1760,2892.83244,2175.678131,3083.962788,1,5,CA,307,1,BA,1,1,24,0,2000,0,INTERNET,1.896046933,windows,1,1,0,7
1,0.3,0.346834491,-1,13,20,0.007083966,-0.994025286,AC,692,4606.385548,3048.936631,3008.14587,0,9,CE,48,1,BA,0,1,-1,0,200,0,INTERNET,23.5251411,windows,1,1,0,7
1,0.9,0.062647962,-1,76,30,0.019574312,-0.941658401,AB,1181,5057.900886,3071.65533,3156.411451,13,11,CA,290,1,BA,1,1,30,0,1500,0,INTERNET,4.857519596,other,1,1,0,7
1,0.9,0.237021357,65,52,40,0.011324182,-0.576197316,AC,259,1172.222483,2816.988821,3125.255604,0,19,CA,209,1,BA,0,1,-1,0,1900,0,INTERNET,18.11481917,windows,0,1,0,7
1,0.7,0.029312461,64,11,40,0.018809119,-1.114672071,AB,793,2062.84469,3158.393084,3188.796837,9,4,CA,32,0,BB,0,1,28,0,200,0,INTERNET,15.87065436,windows,0,1,0,7
1,0.9,0.857843651,-1,232,30,0.008091343,-0.455571673,AC,813,896.4323835,3286.257454,5332.481337,0,13,CA,269,1,BA,0,1,1,0,990,0,INTERNET,4.988531221,macintosh,0,1,0,7
1,0.8,0.488296953,-1,74,30,0.013315152,-1.132859608,AC,152,4429.331815,2732.669135,3061.304821,0,4,CA,297,0,BA,0,1,-1,0,2000,0,INTERNET,1.038221795,other,1,1,0,7
1,0.7,0.880294443,-1,141,60,0.001826804,-1.399408906,AB,1337,3326.952074,2203.282021,5011.556655,12,2,CC,208,0,BA,0,0,30,0,1500,0,INTERNET,3.3218913,windows,0,1,0,7
1,0.9,0.069226626,217,42,50,0.019306244,50.89552679,AA,889,3642.925651,3370.339866,3103.236192,641,4,CA,191,1,BC,1,1,28,0,200,0,INTERNET,5.120192211,windows,0,1,0,7
1,0.9,0.176028304,-1,106,40,0.027326197,-1.601211126,AB,1304,7327.347783,6268.671547,3033.721785,10,14,CA,132,1,BC,0,1,25,0,200,0,INTERNET,3.852659467,other,1,1,0,7
1,0.9,0.39860261,-1,78,60,0.006143409,-0.31993547,AC,895,5634.087856,3209.901724,3438.437724,0,2,CC,4,0,BB,0,0,-1,0,1500,0,INTERNET,4.873050907,windows,1,1,0,7
1,0.9,0.086212606,-1,295,30,1.208000081,-0.694710503,AB,1567,2193.382417,3213.113885,3086.33561,12,8,CB,287,1,BB,0,1,30,0,500,0,INTERNET,7.384414594,macintosh,1,1,0,7
1,0.1,0.634319337,-1,100,30,0.017870287,-1.214889234,AB,755,1767.750141,2730.265157,4075.562543,8,3,CA,100,1,BA,0,1,1,0,200,0,INTERNET,14.49736361,linux,0,1,0,7
1,0.9,0.085667823,-1,47,40,0.010440699,-1.269324677,AB,706,2173.884562,3339.122773,3140.123462,12,3,CB,137,0,BA,1,1,1,0,200,0,INTERNET,3.086904518,linux,1,1,0,7
1,0.9,0.2855174,-1,87,40,0.008431259,-0.516797149,AB,1010,1142.340445,3441.870167,3169.323518,132,9,CA,319,1,BA,0,1,30,0,1500,0,INTERNET,13.51821441,macintosh,0,1,0,7
1,0.2,0.535859046,-1,159,60,0.032144847,18.28843025,AA,978,1068.874922,1992.790613,3158.478572,16,4,CA,114,0,BA,0,1,28,0,200,0,INTERNET,2.432829871,windows,0,1,0,7
1,0.8,0.508283532,93,3,30,0.015425953,-0.894048111,AC,594,7974.655492,2455.300228,3072.327057,13,14,CA,45,1,BB,0,1,-1,0,200,0,INTERNET,1.790659277,linux,0,1,0,7
1,0.9,0.112542055,-1,117,30,0.001930855,-0.936903737,AC,432,2149.494053,3817.892352,3079.367884,1,4,CB,184,1,BA,0,1,-1,0,500,0,INTERNET,13.83215905,windows,1,1,0,7
1,0.9,0.078688333,-1,9,50,0.016533638,-1.388036997,AC,1254,3599.731404,4993.424605,3084.209957,0,3,CA,147,1,BA,0,1,-1,0,200,0,INTERNET,5.670490954,windows,0,2,0,7
1,0.5,0.887102607,-1,99,30,0.006645792,-0.749464179,AC,144,3117.995857,2407.063525,3070.244448,0,4,CA,324,1,BA,1,1,-1,0,990,0,INTERNET,8.179306439,other,0,1,0,7
1,0.9,0.201896611,-1,47,40,0.011442189,27.73933852,AA,889,5686.635888,3332.586512,3092.457953,5,9,CA,227,1,BC,0,1,10,1,1500,0,INTERNET,1.436013083,windows,0,1,0,7
1,0.9,0.289116224,-1,147,50,0.02329669,-0.202784418,AC,149,3172.157379,1870.347582,3146.245509,0,6,CA,287,1,BA,1,1,-1,0,1900,0,INTERNET,3.61874407,other,1,1,0,7
1,0.9,0.550432293,-1,11,50,2.24975753,-0.946136804,AB,333,6073.949186,4026.344154,3099.620365,1,5,CC,159,1,BC,0,1,10,0,200,0,INTERNET,44.35843802,other,1,1,0,7
1,0.9,0.098508668,-1,131,30,0.005216369,-1.192283476,AB,1968,4130.264042,5635.657493,3100.697341,14,8,CA,50,1,BA,1,1,31,0,200,0,INTERNET,6.371037494,other,0,1,0,7
1,0.1,0.372855457,-1,63,30,0.009336858,-0.85444952,AD,455,5956.594864,4712.280112,3111.460962,11,11,CA,251,1,BA,0,1,25,0,1500,0,INTERNET,4.66592206,windows,1,1,0,7
1,0.9,0.203958924,-1,257,60,0.029685121,-0.517609105,AC,1127,7219.078458,2202.736847,3869.76274,2,2,CA,104,1,BE,1,0,-1,0,200,0,INTERNET,8.710917497,other,1,1,0,7
1,0.9,0.380078363,-1,51,30,0.026515151,-0.562268423,AC,1127,2073.398352,2255.202439,3055.789992,0,9,CA,99,1,BC,0,1,-1,0,200,0,INTERNET,3.000694909,macintosh,0,1,0,7
1,0.9,0.877802783,126,3,20,0.01395569,-1.109454312,AB,717,768.1415688,3834.017874,3126.333648,19,12,CA,60,0,BA,0,1,31,0,200,0,INTERNET,7.563617236,windows,0,1,0,7
1,0.1,0.233183858,-1,63,30,0.008890278,-0.942127817,AC,1426,1004.142416,4606.680229,3070.825639,2,9,CA,172,0,BA,0,1,-1,0,200,0,INTERNET,2.308888529,windows,1,1,0,7
1,0.6,0.870927395,-1,39,20,0.023676176,-0.697284767,AC,1219,3437.807127,2646.680117,3093.70564,1,8,CA,142,0,BA,1,1,-1,0,200,0,INTERNET,7.301858375,other,0,1,0,7
1,0.6,0.116968399,-1,65,40,1.41312158,-0.997533234,AC,1551,5943.531139,2748.13992,5501.110088,1,8,CA,165,1,BC,0,1,-1,0,1500,1,INTERNET,22.49615694,windows,0,1,0,7
1,0.8,0.891285782,-1,103,30,0.009343135,-0.938671547,AB,1641,1401.034317,2710.433879,3081.342944,1856,2,CA,291,1,BA,0,1,1,0,1000,1,INTERNET,2.764116855,macintosh,0,1,0,7
1,0.9,0.657031572,-1,34,30,0.023836942,-0.98905339,AC,1539,7332.766149,6746.31761,3045.211013,0,15,CA,80,0,BA,0,1,-1,0,200,0,INTERNET,4.179048751,other,0,1,0,7
1,0.8,0.411997313,-1,18,70,0.009314147,-0.193249742,AC,797,3599.659196,3157.997383,3130.721202,1,4,CA,226,1,BC,0,1,-1,0,200,0,INTERNET,3.899089657,windows,0,2,0,7
1,0.4,0.044471418,-1,122,60,0.005868401,-0.203895983,AB,1172,3737.290215,5782.566936,3109.937697,13,5,CA,210,1,BC,0,1,1,0,490,0,INTERNET,11.79402586,windows,0,1,0,7
1,0.9,0.16415267,-1,130,50,0.012207729,-0.840496624,AB,536,1321.000486,3691.344157,3209.207817,16,4,CA,298,1,BA,0,1,25,0,1000,0,INTERNET,0.820172373,linux,1,1,0,7
1,0.6,0.381888819,-1,320,40,0.000728815,-0.837269565,AB,1758,2107.168804,3025.92311,3046.436732,1,12,CA,219,0,BA,0,1,1,0,1500,0,INTERNET,5.670449622,windows,0,1,0,7
1,0.6,0.499031441,-1,47,40,0.011688793,-1.203776726,AB,998,4441.006934,3792.851416,3131.787901,1,7,CA,291,0,BA,0,1,2,0,1500,0,INTERNET,4.582587347,other,0,1,0,7
1,0.9,0.388746366,-1,180,60,0.002053568,-0.52955356,AC,987,5094.242914,3345.785239,3171.802633,0,2,CA,224,1,BA,1,0,-1,0,2000,0,INTERNET,7.697705981,windows,1,1,0,7
1,0.1,0.328837185,25,3,20,9.598284569,21.61075163,AA,1840,4213.513086,7069.394035,4853.35481,1,11,CA,88,1,BC,0,1,10,0,200,0,INTERNET,5.642447072,linux,1,1,0,7
1,0.1,0.454990467,12,4,20,15.70398196,-0.863287631,AC,553,4352.604141,3635.940441,3119.5743,15,10,CA,329,1,BA,0,1,-1,0,1500,0,INTERNET,8.436918905,other,1,1,0,7
1,0.6,0.734375377,-1,164,40,0.01851606,-0.597579581,AC,772,648.1742718,2549.79083,3045.919735,7,10,CA,229,0,BA,0,1,-1,0,1000,0,INTERNET,19.89418387,other,1,1,0,7
1,0.9,0.060975488,61,11,80,0.001186541,-0.800490295,AA,1533,1274.621434,2204.18598,3162.833564,17,1,CA,113,0,BA,0,1,20,0,200,0,INTERNET,10.96566782,windows,0,1,0,7
1,0.8,0.165003616,-1,68,40,0.003671893,-1.04985041,AB,999,1804.032624,2452.859537,3850.453778,1812,7,CA,127,0,BA,1,0,28,0,200,0,INTERNET,1.933572619,macintosh,1,1,0,7
1,0.9,0.056207231,-1,249,40,0.006967164,104.716698,AA,1732,3867.899515,3823.223179,3167.105987,463,3,CA,165,1,BA,0,1,28,0,990,0,INTERNET,0.773916896,windows,0,1,0,7
1,0.9,0.07592456,-1,20,40,0.009114712,-1.05708083,AB,1635,2567.301309,3040.634148,3054.258509,1,3,CA,202,1,BA,0,1,2,0,500,0,INTERNET,1.309909411,windows,1,1,0,7
1,0.7,0.13210097,33,0,50,0.013514638,-0.714078343,AD,560,5229.786267,3067.890004,3057.21371,567,2,CA,200,1,BE,0,1,28,0,500,0,INTERNET,9.946421163,other,1,1,0,7
1,0.7,0.26437696,-1,113,10,0.018139281,-1.535257444,AC,1744,3320.563938,2907.58808,3111.206204,1,7,CA,82,0,BE,1,1,-1,0,200,1,INTERNET,4.552119482,other,0,1,0,7
1,0.9,0.557464774,-1,80,40,0.01504576,-1.017232845,AC,432,3568.889409,2343.85774,3100.607779,0,7,CB,254,1,BA,0,1,-1,0,990,0,INTERNET,3.076270871,macintosh,1,1,0,7
1,0.9,0.407869729,-1,67,30,0.017564044,102.9805168,AA,863,4254.314933,2853.44039,3102.206682,0,5,CB,16,0,BA,0,1,10,0,500,0,INTERNET,8.048362535,windows,1,1,0,7
1,0.9,0.156165579,-1,79,30,0.004192537,19.79414407,AA,890,3211.341491,2730.538619,3166.638673,2,11,CA,74,1,BC,0,1,15,1,200,0,INTERNET,1.705759174,other,0,1,0,7
1,0.9,0.131543527,34,1,30,0.016306822,-0.612358621,AB,905,2058.913674,2174.371587,3135.121115,15,8,CA,138,1,BC,0,1,28,0,200,0,INTERNET,5.928183319,windows,1,1,0,7
1,0.9,0.761995512,-1,83,40,0.000305963,-1.078284822,AB,459,873.8076158,2291.922692,3153.477182,318,11,CA,88,1,BA,1,0,27,0,200,0,INTERNET,1.583564321,windows,1,1,0,7
1,0.9,0.016382406,-1,145,50,0.020349641,-1.322021457,AB,648,562.2730477,1480.948716,3049.75935,1,2,CA,198,1,BA,0,1,-1,0,1000,0,INTERNET,4.212847641,linux,0,1,0,7
1,0.9,0.058952717,-1,40,70,0.012236537,-0.841523559,AB,1695,6586.183734,2212.672152,4723.359878,10,2,CA,192,0,BB,0,1,30,0,510,0,INTERNET,2.110759114,other,1,1,0,7
1,0.6,0.267705733,-1,114,40,0.030298171,-1.424465234,AD,337,4383.95196,2755.895434,3110.459153,10,5,CA,185,1,BA,0,1,20,0,1000,0,INTERNET,4.20832825,windows,0,1,0,7
1,0.9,0.342653744,-1,65,30,0.007339993,-1.016114292,AB,655,5386.324798,3100.352212,3103.619208,3,10,CA,204,1,BA,0,1,1,0,1000,0,INTERNET,2.289817547,windows,1,1,0,7
1,0.3,0.116216244,-1,107,60,0.010548505,-1.358444023,AC,958,5523.754226,2818.083591,3111.278788,0,1,CA,131,1,BA,0,1,-1,0,2000,0,INTERNET,2.803254899,windows,1,1,0,7
1,0.9,0.511084169,-1,193,30,0.016005116,-1.226898932,AA,1369,4888.021551,3339.935548,3994.300604,15,4,CA,243,0,BA,0,1,6,0,990,0,INTERNET,6.031074807,windows,0,1,0,7
1,0.5,0.508543039,80,0,30,0.705857249,-1.385896839,AC,427,1795.366204,5918.994625,3610.169908,0,11,CA,194,1,BA,0,1,-1,1,990,0,INTERNET,2.76704759,windows,0,1,0,7
1,0.5,0.365346033,-1,103,60,0.006850627,-1.557026905,AC,901,3661.210873,3883.822106,3115.979193,1,5,CC,106,1,BC,1,1,-1,0,200,0,INTERNET,6.65648088,linux,0,1,0,7
1,0.7,0.058405752,-1,278,60,0.012813216,-0.50510676,AB,997,4756.638151,2776.634446,3048.925968,2,1,CA,125,0,BA,1,1,10,0,200,0,INTERNET,1.410301999,windows,0,1,0,7
1,0.9,0.26227949,-1,55,60,0.021561311,-1.446506692,AB,469,4378.133038,1857.336059,3049.799057,10,4,CA,301,1,BA,0,1,2,0,1500,0,INTERNET,1.65597558,linux,1,1,0,7
1,0.6,0.75079817,-1,113,30,0.012543022,-1.679875543,AB,639,664.3663666,2459.024565,3097.693084,13,6,CA,225,1,BA,0,1,15,0,1000,0,INTERNET,4.068601808,windows,1,1,0,7
1,0.9,0.732495869,-1,164,50,0.010056716,-0.691487647,AC,678,2554.405416,2533.234038,3109.433644,1,9,CA,318,0,BA,1,1,-1,0,1500,1,INTERNET,1.262722522,windows,0,1,0,7
1,0.7,0.053857033,33,-1,40,0.030971918,-1.470509682,AB,589,3781.612227,3037.138062,3117.684813,12,4,CA,87,1,BC,0,1,1,0,200,0,INTERNET,26.76080534,windows,1,1,0,7
1,0.6,0.175848962,-1,150,20,0.010216385,-0.830572544,AC,575,1947.714862,3094.976052,3961.645054,1,7,CA,222,1,BA,0,1,-1,0,1000,0,INTERNET,3.496427372,windows,1,1,0,7
1,0.9,0.219556014,-1,132,30,0.002530204,-1.049053555,AC,555,1546.535501,3365.42194,3157.858168,1,11,CA,123,1,BA,0,1,31,0,200,0,INTERNET,1.561164234,other,0,1,0,7
1,0.6,0.667217161,-1,8,20,0.001944561,-1.672681841,AB,495,2178.386135,1937.950309,3058.50572,1,11,CA,162,1,BD,0,1,2,0,200,1,INTERNET,1.40251611,linux,1,1,0,7
1,0.9,0.399633351,-1,152,50,0.006027392,-1.302445562,AC,2024,3160.74754,4270.365591,3124.663489,0,4,CA,188,1,BB,0,1,-1,0,500,0,INTERNET,3.384468026,linux,1,1,0,7
1,0.9,0.509566822,-1,160,50,0.00223874,-0.713691819,AD,1022,2059.435356,2811.222998,3119.138049,9,10,CA,322,1,BA,0,1,30,0,1500,0,INTERNET,1.164850509,windows,0,1,0,7
1,0.9,0.998814779,-1,195,40,0.007783619,-0.464495566,AB,1245,4847.27756,3144.273282,3132.423576,7,3,CA,229,1,BB,1,1,31,0,1500,0,INTERNET,1.866573279,other,0,1,0,7
1,0.9,0.717071045,-1,27,40,0.004988269,-1.260068788,AD,672,5355.426858,4211.445791,3021.640421,7,6,CA,277,1,BA,0,1,31,0,200,0,INTERNET,0.923141703,windows,0,1,0,7
1,0.8,0.11730203,-1,99,20,0.006251675,-0.524454429,AB,971,1559.544882,1808.407529,3129.19261,13,2,CA,305,0,BA,0,1,10,0,1500,0,INTERNET,15.09043916,other,1,1,0,7
1,0.9,0.827979742,-1,154,50,0.014293372,-0.718432621,AD,1417,3065.451823,2645.875268,3097.013205,13,5,CA,280,1,BA,0,1,30,0,2000,0,INTERNET,6.689854676,windows,0,1,0,7
1,0.6,0.853838668,-1,140,30,0.024210814,-0.373110867,AC,749,2544.971394,2194.298172,3130.525044,0,8,CA,287,1,BA,0,1,-1,0,2000,0,INTERNET,4.012602671,linux,0,1,0,7
1,0.7,0.65761582,-1,81,40,0.004793028,-0.671697781,AB,1942,2695.518335,4211.39766,3111.590869,10,9,CA,148,1,BE,0,1,5,0,500,0,INTERNET,8.10029625,macintosh,1,1,0,7
1,0.9,0.092941305,-1,58,30,0.001094245,19.36751073,AA,1817,3174.965407,4089.420664,3107.14366,2,4,CB,140,1,BA,0,1,4,0,200,0,INTERNET,2.879310886,windows,1,1,0,7
1,0.9,0.085305177,-1,51,40,0.015727703,-0.673046446,AB,1544,2418.554765,2734.575918,3801.429086,71,8,CA,274,1,BA,0,1,6,0,200,0,INTERNET,4.511586164,other,0,1,0,7
1,0.8,0.05878508,27,6,30,0.006089404,-0.743984732,AB,383,9183.941272,5524.315719,3132.608868,11,12,CA,136,1,BB,0,1,1,0,200,0,INTERNET,4.232523801,linux,0,1,0,7
1,0.9,0.118392447,-1,77,40,0.000665093,40.69089959,AA,1274,6927.267835,2386.259414,3099.150014,4,6,CA,103,1,BC,0,1,15,0,200,0,INTERNET,3.290800822,other,1,1,0,7
1,0.9,0.164974485,-1,162,40,0.009424422,-0.758462594,AB,1285,4680.518688,3608.155726,4350.180401,305,6,CB,319,0,BA,0,1,30,0,1500,0,INTERNET,0.720310756,windows,1,1,0,7
1,0.9,0.429566486,-1,127,30,0.010291109,-1.13262309,AC,305,2471.388131,3168.166867,3072.122956,0,5,CA,109,1,BB,1,1,-1,0,200,0,INTERNET,20.69129977,other,0,1,0,7
1,0.6,0.480392561,-1,139,40,0.013402951,-1.170998963,AB,698,1166.400446,3486.80232,3077.229276,22,4,CA,139,0,BC,0,1,1,0,200,0,INTERNET,2.867992977,windows,1,1,0,7
1,0.9,0.172066339,-1,26,50,0.011374036,-0.973853759,AB,2213,9915.625209,6635.731282,3094.73186,2,5,CB,112,1,BC,1,1,-1,0,200,0,INTERNET,7.312535129,windows,1,1,0,7
1,0.9,0.525260215,-1,248,30,0.001667466,-0.355473083,AB,254,2844.88304,2074.098065,3088.188204,1,5,CA,328,1,BA,0,1,-1,0,1500,0,INTERNET,9.606192218,windows,1,1,0,7
1,0.9,0.02314903,-1,225,30,0.003529202,-1.153568818,AB,386,3972.168121,2428.532308,3142.150126,12,5,CA,82,1,BB,0,1,28,0,200,0,INTERNET,13.64338535,linux,1,1,0,7
1,0.8,0.117968097,-1,25,30,0.006299186,-1.3534271,AC,1027,2241.197805,2855.276528,3134.182647,1,3,CA,126,1,BA,0,1,6,0,200,0,INTERNET,7.084574502,linux,0,1,0,7
1,0.2,0.629027521,-1,244,20,0.013361804,-0.666155311,AB,1485,2817.577012,2038.033435,3134.553113,16,7,CA,90,0,BE,1,1,31,0,200,0,INTERNET,1.050652727,linux,1,1,0,7
1,0.6,0.471557728,-1,242,60,0.014982848,-0.801872086,AB,806,1459.68906,1944.816481,3142.568656,13,1,CC,234,1,BA,1,1,28,0,1500,0,INTERNET,3.57085354,linux,1,1,0,7
1,0.6,0.096384802,-1,62,40,0.009216715,-0.421644345,AB,1335,2851.803569,3137.194321,3154.95014,930,9,CA,66,0,BA,0,1,28,0,200,0,INTERNET,1.285303058,windows,0,1,0,7
1,0.7,0.42273373,-1,51,40,0.033774723,-0.73185645,AC,120,3348.64674,1566.382455,3176.495312,1,7,CA,250,1,BA,0,1,-1,0,990,0,INTERNET,1.462111651,windows,0,1,0,7
1,0.9,0.048660439,-1,50,50,0.016981225,6.330406862,AA,1921,3600.663793,1800.847787,3092.016125,19,9,CA,76,1,BA,0,1,2,1,200,0,INTERNET,1.267419971,linux,0,1,0,7
1,0.9,0.435637683,-1,297,50,0.023288175,-0.728222417,AC,2453,4728.593273,3138.803869,3039.937048,0,2,CA,240,0,BA,1,0,-1,0,2000,0,INTERNET,2.114936144,windows,1,0,0,7
1,0.8,0.659211497,99,2,60,0.030018369,-0.531356771,AB,4175,3695.624861,4056.739838,3107.233665,7,2,CA,108,1,BC,1,1,25,0,200,0,INTERNET,45.15271053,windows,0,1,0,7
1,0.9,0.411479289,-1,97,30,0.024874881,-0.558029838,AC,473,4600.629461,3225.252367,4248.845552,2,2,CA,216,1,BB,1,1,-1,0,1500,0,INTERNET,2.737182458,windows,1,1,0,7
1,0.8,0.072374336,-1,37,40,0.013320339,-0.919754689,AB,1064,966.0903209,3156.220104,3051.71871,21,5,CA,97,1,BA,1,0,21,0,200,0,INTERNET,5.718098635,windows,0,1,0,7
1,0.8,0.532527025,-1,103,60,0.033246333,-0.772949286,AC,1106,1491.484759,2870.617989,3107.660469,1,2,CC,183,0,BA,1,0,-1,0,500,0,INTERNET,38.28175671,windows,1,1,0,7
1,0.9,0.166001672,-1,112,40,0.019187613,-1.14186097,AB,267,1418.723971,3174.878151,3136.911184,1,5,CA,221,0,BA,0,1,31,0,500,0,INTERNET,2.903271397,windows,0,1,0,7
1,0.6,0.242201178,-1,30,40,0.012546813,-0.815294504,AC,518,1134.039417,2085.617215,3179.021377,1,9,CA,127,0,BC,1,1,-1,0,200,0,INTERNET,0.942046738,linux,0,1,0,7
1,0.6,0.787220434,-1,95,60,0.016479852,-1.019783296,AC,819,4106.387301,2743.38915,3146.148614,0,2,CC,177,0,BB,0,1,-1,1,200,0,INTERNET,3.599290245,linux,1,1,0,7
1,0.4,0.181155003,-1,186,30,0.025568833,-0.571922781,AD,952,5634.870011,8682.223981,3057.440054,131,5,CB,221,1,BA,0,1,30,0,1500,0,INTERNET,6.66633949,windows,0,1,0,7
1,0.7,0.237074346,-1,224,40,0.003842313,-1.331987527,AC,619,1993.138825,2281.9918,3148.505218,7,7,CB,169,0,BA,0,1,-1,0,500,0,INTERNET,0.831787058,windows,1,1,0,7
1,0.9,0.001610192,-1,105,40,0.009989539,-0.932046621,AC,580,1229.110807,2587.351798,3065.850538,1,3,CB,61,0,BA,0,1,-1,0,200,0,INTERNET,2.325330409,other,1,1,0,7
1,0.3,0.844308908,-1,148,20,0.029300762,-0.950780034,AC,170,1103.145889,2625.381869,3105.392797,11,10,CA,216,1,BA,0,1,1,0,990,0,INTERNET,1.873661395,windows,0,1,0,7
1,0.9,0.214201506,-1,39,30,0.013227921,-0.332929004,AD,783,3709.231074,2921.040717,4213.341476,0,11,CA,229,1,BB,0,1,1,0,200,0,INTERNET,3.000659917,other,0,1,0,7
1,0.9,0.761727055,-1,65,40,0.012906515,-1.325905747,AC,714,3754.375025,2277.439342,3162.133211,1,2,CA,104,0,BA,0,1,-1,0,200,0,INTERNET,2.45350701,windows,1,1,0,7
1,0.4,0.602369491,-1,22,60,0.024086091,-0.842071273,AB,906,5611.600158,4338.631914,3099.601541,13,2,CC,79,1,BB,1,1,15,0,200,0,INTERNET,3.770128793,linux,1,1,0,7
1,0.9,0.076865226,27,24,30,0.035801613,-0.816900889,AC,935,4690.446605,3282.087061,3097.426315,0,11,CA,133,1,BC,0,1,-1,0,200,0,INTERNET,3.178349642,other,0,1,0,7
1,0.9,0.498416743,-1,234,50,0.01980192,36.81261258,AA,881,4782.986163,4344.128559,5291.09404,13,2,CA,152,0,BA,0,1,1,0,1000,0,INTERNET,5.222518222,other,0,1,0,7
1,0.8,0.870373865,-1,104,40,0.005970751,-0.80648832,AC,566,2850.994051,2704.540445,3070.545709,1,11,CA,283,1,BA,0,0,-1,0,2000,0,INTERNET,7.202846539,windows,0,1,0,7
1,0.1,0.559694887,-1,227,60,0.00186413,-0.529500443,AB,4004,6843.759613,4648.748452,5193.293803,19,2,CA,341,1,BA,1,1,26,0,1500,0,INTERNET,5.407201677,windows,0,1,0,7
1,0.9,0.121238066,-1,152,40,0.010283921,-0.572370939,AB,1678,3950.379238,2169.310256,3145.305478,1,3,CA,119,1,BA,0,1,30,0,200,0,INTERNET,3.022793289,windows,1,1,0,7
